Window,Objective,Selection Size,Model,Evaluation Count,Observed Count,Observed Rate,Random Rate,Expected Count,Lift,Rate CI Low,Rate CI High,Lift CI Low,Lift CI High,Exact p-value,Monte Carlo p-value,Mean Hit@4,Mean Hit@5,Mean Hit@6,q-value,Evidence Status
Last 100,Exact,5,M7,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.17,,1.0,Insufficient tail sample
Last 100,Exact,5,M8,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.27,,1.0,Insufficient tail sample
Last 100,Exact,5,M9,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.24,,1.0,Insufficient tail sample
Last 100,Exact,5,M10,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.13,,1.0,Insufficient tail sample
Last 100,Exact,6,M1,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.65,1.0,Insufficient tail sample
Last 100,Exact,6,M2,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.62,1.0,Insufficient tail sample
Last 100,Exact,6,M3,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.51,1.0,Insufficient tail sample
Last 100,Exact,6,M4-A,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.54,1.0,Insufficient tail sample
Last 100,Exact,6,M4-B,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.58,1.0,Insufficient tail sample
Last 100,Exact,6,M4-C,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.54,1.0,Insufficient tail sample
Last 100,Exact,6,M4-D,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.61,1.0,Insufficient tail sample
Last 100,Exact,6,M4-E,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.61,1.0,Insufficient tail sample
Last 100,Exact,6,M4-F,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.47,1.0,Insufficient tail sample
Last 100,Exact,6,M5,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.61,1.0,Insufficient tail sample
Last 100,Exact,6,M6,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.51,1.0,Insufficient tail sample
Last 100,Exact,6,Ensemble,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 100,Exact,6,M7,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.39,1.0,Insufficient tail sample
Last 100,Exact,6,M8,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.54,1.0,Insufficient tail sample
Last 100,Exact,6,M9,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.46,1.0,Insufficient tail sample
Last 100,Exact,6,M10,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.35,1.0,Insufficient tail sample
Last 100,NearPerfect,4,M1,100,9,0.09,0.046311283653055806,4.631128365305581,1.9433708785582633,0.04198359562839225,0.1639822550296352,0.9065521902375946,3.540870433610082,0.04260586320167648,0.04431911361772765,1.01,,,0.6816938112268237,Insufficient tail sample
Last 100,NearPerfect,4,M2,100,5,0.05,0.046311283653055806,4.631128365305581,1.079650488087924,0.016431879182052158,0.11283491110546275,0.35481372758208823,2.4364453369674077,0.49538466968663813,0.49329013419731604,1.08,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M3,100,4,0.04,0.046311283653055806,4.631128365305581,0.8637203904703393,0.011004493986188201,0.09925715671265992,0.23762014606697432,2.143260753820857,0.685583082503616,0.6852662946741065,1.0,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M4-A,100,4,0.04,0.046311283653055806,4.631128365305581,0.8637203904703393,0.011004493986188201,0.09925715671265992,0.23762014606697432,2.143260753820857,0.685583082503616,0.6841463170736585,1.08,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M4-B,100,5,0.05,0.046311283653055806,4.631128365305581,1.079650488087924,0.016431879182052158,0.11283491110546275,0.35481372758208823,2.4364453369674077,0.49538466968663813,0.49435011299774007,1.1,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M4-C,100,4,0.04,0.046311283653055806,4.631128365305581,0.8637203904703393,0.011004493986188201,0.09925715671265992,0.23762014606697432,2.143260753820857,0.685583082503616,0.6845263094738105,1.08,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M4-D,100,3,0.03,0.046311283653055806,4.631128365305581,0.6477902928527545,0.006229971538306397,0.08517605297428002,0.13452383624212752,1.839207343341686,0.8470988669081934,0.8479230415391692,1.08,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M4-E,100,4,0.04,0.046311283653055806,4.631128365305581,0.8637203904703393,0.011004493986188201,0.09925715671265992,0.23762014606697432,2.143260753820857,0.685583082503616,0.6880462390752184,1.14,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M4-F,100,3,0.03,0.046311283653055806,4.631128365305581,0.6477902928527545,0.006229971538306397,0.08517605297428002,0.13452383624212752,1.839207343341686,0.8470988669081934,0.8497430051398972,0.99,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M5,100,7,0.07,0.046311283653055806,4.631128365305581,1.5115106833230938,0.028605288907438704,0.13891972845585732,0.6176742826162456,2.9996950526481645,0.1817066841027358,0.17939641207175858,1.08,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M6,100,6,0.06,0.046311283653055806,4.631128365305581,1.295580585705509,0.022334886071316385,0.12602993458082296,0.48227741296569826,2.721365607677493,0.31805218801766627,0.31885362292754144,0.98,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,Ensemble,100,2,0.02,0.046311283653055806,4.631128365305581,0.43186019523516966,0.0024313368239425436,0.07038393247107011,0.05249987977351421,1.5198009409187667,0.9489181360384445,0.9478010439791205,0.92,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M7,100,3,0.03,0.046311283653055806,4.631128365305581,0.6477902928527545,0.006229971538306397,0.08517605297428002,0.13452383624212752,1.839207343341686,0.8470988669081934,0.8469630607387852,0.96,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M8,100,3,0.03,0.046311283653055806,4.631128365305581,0.6477902928527545,0.006229971538306397,0.08517605297428002,0.13452383624212752,1.839207343341686,0.8470988669081934,0.8472430551388972,1.07,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M9,100,2,0.02,0.046311283653055806,4.631128365305581,0.43186019523516966,0.0024313368239425436,0.07038393247107011,0.05249987977351421,1.5198009409187667,0.9489181360384445,0.9484410311793764,1.01,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,4,M10,100,4,0.04,0.046311283653055806,4.631128365305581,0.8637203904703393,0.011004493986188201,0.09925715671265992,0.23762014606697432,2.143260753820857,0.685583082503616,0.6834863302733946,0.91,,,0.9489181360384445,Insufficient tail sample
Last 100,NearPerfect,5,M1,100,3,0.03,0.012737262737262736,1.2737262737262736,2.355294117647059,0.006229971538306397,0.08517605297428002,0.4891138439093885,6.687155217823867,0.13581633886193567,0.13523729525409492,,1.35,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M2,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7215655686886262,,1.3,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M3,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7200455990880182,,1.25,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M4-A,100,0,0.0,0.012737262737262736,1.2737262737262736,0.0,0.0,0.03621669264517641,0.0,2.8433654382605167,1.0,1.0,,1.27,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M4-B,100,2,0.02,0.012737262737262736,1.2737262737262736,1.5701960784313727,0.0024313368239425436,0.07038393247107011,0.19088377731501854,5.525828737532642,0.3644638487520423,0.3604327913441731,,1.35,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M4-C,100,0,0.0,0.012737262737262736,1.2737262737262736,0.0,0.0,0.03621669264517641,0.0,2.8433654382605167,1.0,1.0,,1.27,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M4-D,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7224655506889862,,1.33,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M4-E,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7236655266894663,,1.34,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M4-F,100,0,0.0,0.012737262737262736,1.2737262737262736,0.0,0.0,0.03621669264517641,0.0,2.8433654382605167,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M5,100,2,0.02,0.012737262737262736,1.2737262737262736,1.5701960784313727,0.0024313368239425436,0.07038393247107011,0.19088377731501854,5.525828737532642,0.3644638487520423,0.3624527509449811,,1.37,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M6,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7201255974880503,,1.19,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,Ensemble,100,0,0.0,0.012737262737262736,1.2737262737262736,0.0,0.0,0.03621669264517641,0.0,2.8433654382605167,1.0,1.0,,1.21,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M7,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7205255894882102,,1.17,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M8,100,0,0.0,0.012737262737262736,1.2737262737262736,0.0,0.0,0.03621669264517641,0.0,2.8433654382605167,1.0,1.0,,1.27,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M9,100,2,0.02,0.012737262737262736,1.2737262737262736,1.5701960784313727,0.0024313368239425436,0.07038393247107011,0.19088377731501854,5.525828737532642,0.3644638487520423,0.36669266614667706,,1.24,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M10,100,0,0.0,0.012737262737262736,1.2737262737262736,0.0,0.0,0.03621669264517641,0.0,2.8433654382605167,1.0,1.0,,1.13,,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M1,100,1,0.01,0.003224623477788035,0.3224623477788035,3.1011372549019605,0.0002531460329774208,0.054459385392080645,0.07850405937969199,16.88860289184449,0.2760141116337107,0.2757744845103098,,,1.65,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M2,100,1,0.01,0.003224623477788035,0.3224623477788035,3.1011372549019605,0.0002531460329774208,0.054459385392080645,0.07850405937969199,16.88860289184449,0.2760141116337107,0.2750744985100298,,,1.62,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M3,100,1,0.01,0.003224623477788035,0.3224623477788035,3.1011372549019605,0.0002531460329774208,0.054459385392080645,0.07850405937969199,16.88860289184449,0.2760141116337107,0.2753544929101418,,,1.51,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M4-A,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.54,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M4-B,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.58,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M4-C,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.54,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M4-D,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.61,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M4-E,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.61,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M4-F,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.47,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M5,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.61,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M6,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.51,1.0,Insufficient tail sample
Last 100,NearPerfect,6,Ensemble,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M7,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.39,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M8,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.54,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M9,100,1,0.01,0.003224623477788035,0.3224623477788035,3.1011372549019605,0.0002531460329774208,0.054459385392080645,0.07850405937969199,16.88860289184449,0.2760141116337107,0.2738745225095498,,,1.46,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M10,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.35,1.0,Insufficient tail sample
Last 250,Exact,4,M1,250,1,0.004,0.003063392303898633,0.7658480759746583,1.3057420020639834,0.00010126610417905014,0.022083865000633206,0.03305685140299321,7.208957524809384,0.535606731221506,0.5344093118137637,0.98,,,1.0,Insufficient tail sample
Last 250,Exact,4,M2,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.04,,,1.0,Insufficient tail sample
Last 250,Exact,4,M3,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.992,,,1.0,Insufficient tail sample
Last 250,Exact,4,M4-A,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.128,,,1.0,Insufficient tail sample
Last 250,Exact,4,M4-B,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.012,,,1.0,Insufficient tail sample
Last 250,Exact,4,M4-C,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.128,,,1.0,Insufficient tail sample
Last 250,Exact,4,M4-D,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.076,,,1.0,Insufficient tail sample
Last 250,Exact,4,M4-E,250,1,0.004,0.003063392303898633,0.7658480759746583,1.3057420020639834,0.00010126610417905014,0.022083865000633206,0.03305685140299321,7.208957524809384,0.535606731221506,0.5337893242135158,1.064,,,1.0,Insufficient tail sample
Last 250,Exact,4,M4-F,250,1,0.004,0.003063392303898633,0.7658480759746583,1.3057420020639834,0.00010126610417905014,0.022083865000633206,0.03305685140299321,7.208957524809384,0.535606731221506,0.5346293074138517,1.036,,,1.0,Insufficient tail sample
Last 250,Exact,4,M5,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.004,,,1.0,Insufficient tail sample
Last 250,Exact,4,M6,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.888,,,1.0,Insufficient tail sample
Last 250,Exact,4,Ensemble,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.916,,,1.0,Insufficient tail sample
Last 250,Exact,4,M7,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.976,,,1.0,Insufficient tail sample
Last 250,Exact,4,M8,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.124,,,1.0,Insufficient tail sample
Last 250,Exact,4,M9,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.024,,,1.0,Insufficient tail sample
Last 250,Exact,4,M10,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.896,,,1.0,Insufficient tail sample
Last 250,Exact,5,M1,250,1,0.004,0.0006449246955576069,0.16123117388940172,6.202274509803922,0.00010126610417905014,0.022083865000633206,0.15702004416421778,34.24254824284458,0.14894896981053832,0.1502969940601188,,1.264,,1.0,Insufficient tail sample
Last 250,Exact,5,M2,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.3,,1.0,Insufficient tail sample
Last 250,Exact,5,M3,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.252,,1.0,Insufficient tail sample
Last 250,Exact,5,M4-A,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.34,,1.0,Insufficient tail sample
Last 250,Exact,5,M4-B,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.268,,1.0,Insufficient tail sample
Last 250,Exact,5,M4-C,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.344,,1.0,Insufficient tail sample
Last 250,Exact,5,M4-D,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.344,,1.0,Insufficient tail sample
Last 250,Exact,5,M4-E,250,1,0.004,0.0006449246955576069,0.16123117388940172,6.202274509803922,0.00010126610417905014,0.022083865000633206,0.15702004416421778,34.24254824284458,0.14894896981053832,0.14881702365952681,,1.292,,1.0,Insufficient tail sample
Last 250,Exact,5,M4-F,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.284,,1.0,Insufficient tail sample
Last 250,Exact,5,M5,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.268,,1.0,Insufficient tail sample
Last 250,Exact,5,M6,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.1,,1.0,Insufficient tail sample
Last 250,Exact,5,Ensemble,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.192,,1.0,Insufficient tail sample
Last 250,Exact,5,M7,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.216,,1.0,Insufficient tail sample
Last 250,Exact,5,M8,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.348,,1.0,Insufficient tail sample
Last 250,Exact,5,M9,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.292,,1.0,Insufficient tail sample
Last 250,Exact,5,M10,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.132,,1.0,Insufficient tail sample
Last 250,Exact,6,M1,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.516,1.0,Insufficient tail sample
Last 250,Exact,6,M2,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.568,1.0,Insufficient tail sample
Last 250,Exact,6,M3,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 250,Exact,6,M4-A,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.596,1.0,Insufficient tail sample
Last 250,Exact,6,M4-B,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.54,1.0,Insufficient tail sample
Last 250,Exact,6,M4-C,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.6,1.0,Insufficient tail sample
Last 250,Exact,6,M4-D,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.588,1.0,Insufficient tail sample
Last 250,Exact,6,M4-E,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.544,1.0,Insufficient tail sample
Last 250,Exact,6,M4-F,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.524,1.0,Insufficient tail sample
Last 250,Exact,6,M5,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.476,1.0,Insufficient tail sample
Last 250,Exact,6,M6,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.392,1.0,Insufficient tail sample
Last 250,Exact,6,Ensemble,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.444,1.0,Insufficient tail sample
Last 250,Exact,6,M7,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.46,1.0,Insufficient tail sample
Last 250,Exact,6,M8,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.604,1.0,Insufficient tail sample
Last 250,Exact,6,M9,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.544,1.0,Insufficient tail sample
Last 250,Exact,6,M10,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.376,1.0,Insufficient tail sample
Last 250,NearPerfect,4,M1,250,15,0.06,0.046311283653055806,11.57782091326395,1.295580585705509,0.033966961656571024,0.09703078089909854,0.7334489346276142,2.095186599145283,0.18634097941394193,0.18435631287374252,0.98,,,0.9556497011163559,Promising historical signal - insufficient evidence
Last 250,NearPerfect,4,M2,250,12,0.048,0.046311283653055806,11.57782091326395,1.036464468564407,0.025044996923946124,0.08234462908771496,0.5407968630619798,1.7780683797194106,0.4909828789279324,0.4861502769944601,1.04,,,0.9556497011163559,Promising historical signal - insufficient evidence
Last 250,NearPerfect,4,M3,250,9,0.036,0.046311283653055806,11.57782091326395,0.7773483514233053,0.01659128292578173,0.06723690845885112,0.35825573417650175,1.4518472207024338,0.8216594953945573,0.8253634927301454,0.992,,,0.9556497011163559,No historical evidence
Last 250,NearPerfect,4,M4-A,250,10,0.04,0.046311283653055806,11.57782091326395,0.8637203904703393,0.019345498505264538,0.0723293554903805,0.41772753807026125,1.5618084791654856,0.7246933227671426,0.7240855182896342,1.128,,,0.9556497011163559,No historical evidence
Last 250,NearPerfect,4,M4-B,250,11,0.044,0.046311283653055806,11.57782091326395,0.9500924295173732,0.02216625802469304,0.07736291656955734,0.4786362259088541,1.6704982126845584,0.6112138077590777,0.6135077298454031,1.012,,,0.9556497011163559,No historical evidence
Last 250,NearPerfect,4,M4-C,250,10,0.04,0.046311283653055806,11.57782091326395,0.8637203904703393,0.019345498505264538,0.0723293554903805,0.41772753807026125,1.5618084791654856,0.7246933227671426,0.7285654286914262,1.128,,,0.9556497011163559,No historical evidence
Last 250,NearPerfect,4,M4-D,250,8,0.032,0.046311283653055806,11.57782091326395,0.6909763123762714,0.013914611548743825,0.062076697374870406,0.3004583430031027,1.3404227323933038,0.8959215947965837,0.8974020519589608,1.076,,,0.9556497011163559,No historical evidence
Last 250,NearPerfect,4,M4-E,250,13,0.052,0.046311283653055806,11.57782091326395,1.122836507611441,0.027974892458440544,0.08728018493035453,0.6040621259392503,1.8846418852092308,0.37470073463446246,0.376612467750645,1.064,,,0.9556497011163559,Promising historical signal - insufficient evidence
Last 250,NearPerfect,4,M4-F,250,16,0.064,0.046311283653055806,11.57782091326395,1.3819526247525429,0.03702073823106942,0.10185303061434917,0.7993891620109873,2.199313484320327,0.12141354911965138,0.12015759684806304,1.036,,,0.9556497011163559,Promising historical signal - insufficient evidence
Last 250,NearPerfect,4,M5,250,8,0.032,0.046311283653055806,11.57782091326395,0.6909763123762714,0.013914611548743825,0.062076697374870406,0.3004583430031027,1.3404227323933038,0.8959215947965837,0.8948421031579369,1.004,,,0.9556497011163559,No historical evidence
